,POLICY_ACTIVITY_ID,POLICY_NUMBER,PRODUCT_CODE,SUB_PRODUCT_CODE,BROAD_PRODUCT_CODE,CARRIER_ID,TERM_CODE,PAPER_APPLICTION_NO,ELECTRONIC_APP_ID,EFFECTIVE_DATE,EXPIRATON_DATE,ASSIGNMENT_DATE,BINDING_DATE,PREMIUM_EFF_DATE,LAST_NOTICE_DATE,LAST_REINSTATE_DATE,LAST_TERMINATION_DATE,INCEPTION_DATE,AUDIT_FLAG,POLICY_STATUS_CODE,LATEST_FLAG,POLICY_VERSION,CREATED_BY,CREATED_DATE,MODIFIED_BY,MODIFIED_DATE,OPERATIONS_DESCRIPTION,COVERAGE_TYPE_CODE,ID_CARD_TYPE,PACKAGE_POLICY_IND,POLICY_TYPE
366,Q0000742,22NJN00231,V,CSVC,,ATIC,A,,Q0000742,2022-04-04 00:00:00,2023-04-04 00:00:00,2022-11-23,2022-11-23 00:00:00,2022-11-23,2022-11-23,2022-11-23,2022-11-23,2022-04-04,N,TERMINATED,Y,0.0,INDIAOFFICE,2022-03-29 13:15:49.197,INDIAOFFICE1,2023-01-06 15:48:10.000,0,LO,,,
367,Q0000744,22NJN00232,V,CSVC,,ATIC,A,,Q0000744,2022-04-06 00:00:00,2023-04-06 00:00:00,2022-09-30,2022-09-30 00:00:00,2022-09-30,2022-09-30,2022-09-30,2022-09-30,2022-04-06,N,INFORCE,Y,0.0,INDIAOFFICE,2022-04-06 13:01:33.067,INDIAOFFICE1,2022-09-30 14:22:10.000,0,LO,,,
368,Q0000749,22VAN00081,V,CSVC,,ATIC,A,,Q0000749,2022-04-14 00:00:00,2023-04-14 00:00:00,2022-09-26,2022-09-26 00:00:00,2022-09-26,2022-09-26,2022-09-26,2022-09-26,2022-04-14,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-04-08 15:37:38.740,RSHUKLA,2022-09-26 16:58:10.000,0,LO,,,
369,Q0000750,22NJN00233,V,CSVC,,Surya Insu,A,,Q0000750,2022-04-15 00:00:00,2023-04-15 00:00:00,,,,,,,2022-04-15,N,INFORCE,N,0.0,INDIAOFFICE1,2022-04-11 15:42:58.040,RSHUKLA,2022-04-13 14:08:18.000,0,LO,,,
370,Q0000751,22ORT00082,V,CSVC,,ATIC,A,,Q0000751,2022-04-14 00:00:00,2023-04-14 00:00:00,2023-03-30,2023-03-30 00:00:00,2023-03-30,2023-03-30,2023-03-30,2023-03-30,2022-04-14,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-04-13 16:08:38.020,INDIAOFFICE1,2023-03-30 12:08:11.000,0,LO,,,
371,Q0000754,22NJN00235,V,CSVC,,ATIC,A,,Q0000754,2022-04-15 00:00:00,2023-04-15 00:00:00,2023-04-16,2023-04-16 00:00:00,2023-04-16,2023-04-16,2023-04-16,2023-04-16,2022-04-15,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-04-15 16:52:51.087,RSHUKLA,2023-04-16 01:12:11.000,0,LO,,,
372,Q0000755,22NJN00234,V,CSVC,,ATIC,A,,Q0000755,2022-04-07 00:00:00,2023-04-07 00:00:00,2023-03-12,2023-03-12 00:00:00,2023-03-12,2023-03-12,2023-03-12,2023-03-12,2022-04-07,N,INFORCE,Y,0.0,Administrator,2022-04-18 14:28:10.157,RSHUKLA,2023-03-12 03:34:11.000,0,LO,,,
373,Q0000757,22NJN00236,V,CSVC,,ATIC,A,,Q0000757,2022-04-22 00:00:00,2023-04-22 00:00:00,2023-03-28,2023-03-28 00:00:00,2023-03-28,2023-03-28,2023-03-28,2023-03-28,2022-04-22,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-04-25 12:50:10.727,INDIAOFFICE1,2023-03-28 11:18:10.000,0,LO,,,
374,Q0000759,22NJT000145,V,CSVC,,ATIC,A,,Q0000759,2022-04-30 00:00:00,2023-04-30 00:00:00,2023-04-05,2023-04-05 00:00:00,2023-04-05,2023-04-05,2023-04-05,2023-04-05,2022-04-30,N,INFORCE,Y,0.0,INDIAOFFICE,2022-04-29 17:32:35.743,INDIAOFFICE1,2023-04-05 16:04:10.000,0,LO,,,
375,Q0000762,22NJN00237,V,CSVC,,ATIC,A,,Q0000762,2022-05-07 00:00:00,2023-05-07 00:00:00,2022-12-01,2022-12-01 00:00:00,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-05-07,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-05-03 17:35:10.983,INDIAOFFICE1,2022-12-01 17:42:10.000,0,LO,,,
376,Q0000763,22NJN00238,V,CSVC,,Surya Insu,A,,Q0000763,2022-04-29 00:00:00,2023-04-29 00:00:00,,,,,,,2022-04-29,N,INFORCE,N,0.0,INDIAOFFICE,2022-05-05 11:44:56.940,KFORTE,2022-05-06 14:50:29.000,0,LO,,,
377,Q0000764,22NJN00239,V,CSVC,,ATIC,A,,Q0000764,2022-05-04 00:00:00,2023-05-04 00:00:00,2023-03-23,2023-03-23 00:00:00,2023-03-23,2023-03-23,2023-03-23,2023-03-23,2022-05-04,N,INFORCE,Y,0.0,INDIAOFFICE,2022-05-05 13:14:56.530,RSHUKLA,2023-03-23 17:42:10.000,0,LO,,,
378,Q0000769,22PAT00083,V,CSVC,,ATIC,A,,Q0000769,2022-05-16 00:00:00,2023-05-16 00:00:00,2023-02-22,2023-02-22 00:00:00,2023-02-22,2023-02-22,2023-02-22,2023-02-22,2022-05-16,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-05-09 16:47:59.553,INDIAOFFICE1,2023-02-22 12:58:10.000,0,LO,,,
379,Q0000770,22NJN00148,V,CSVC,,ATIC,A,,Q0000770,2022-05-11 00:00:00,2023-05-11 00:00:00,2022-12-09,2022-12-09 00:00:00,2022-12-09,2022-12-09,2022-12-09,2022-12-09,2022-05-11,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-05-09 17:17:05.150,INDIAOFFICE1,2022-12-09 10:22:11.000,0,LO,,,
380,Q0000773,22NJT00240,V,CSVC,,ATIC,A,,Q0000773,2022-05-20 00:00:00,2023-05-20 00:00:00,2022-05-24,2022-05-24 00:00:00,2022-05-24,2022-05-24,2022-05-24,2022-05-24,2022-05-20,N,TERMINATED,Y,0.0,INDIAOFFICE,2022-05-20 11:15:26.900,RSHUKLA,2022-05-24 14:24:10.000,0,LO,,,
381,Q0000774,22NJT00240,V,CSVC,,Surya Insu,A,,Q0000774,2022-05-20 00:00:00,2023-05-20 00:00:00,,,,,,,2022-05-20,N,INFORCE,N,0.0,RSHUKLA,2022-05-24 14:22:25.880,RSHUKLA,2022-05-24 20:40:06.000,0,LO,,,
382,Q0000775,22NJT00241,V,CSVC,,ATIC,A,,Q0000775,2022-05-21 00:00:00,2023-05-21 00:00:00,2022-05-25,2022-05-25 00:00:00,2022-05-25,2022-05-25,2022-05-25,2022-05-25,2022-05-21,N,TERMINATED,Y,0.0,INDIAOFFICE,2022-05-25 16:09:23.683,KFORTE,2022-05-25 17:02:10.000,0,LO,,,
383,Q0000777,22NJT00085,V,CSVC,,ATIC,A,,Q0000777,2022-05-21 00:00:00,2023-05-21 00:00:00,2022-10-28,2022-10-28 00:00:00,2022-10-28,2022-10-28,2022-10-28,2022-10-28,2022-05-21,N,INFORCE,Y,0.0,RSHUKLA,2022-05-25 17:01:32.100,RSHUKLA,2022-10-28 15:26:10.000,0,LO,,,
384,Q0000780,22NJT00151,V,CSVC,,ATIC,A,,Q0000780,2022-05-26 00:00:00,2023-05-26 00:00:00,2022-11-23,2022-11-23 00:00:00,2022-11-23,2022-11-23,2022-11-23,2022-11-23,2022-05-26,N,INFORCE,Y,0.0,INDIAOFFICE,2022-05-25 17:26:30.190,RSHUKLA,2022-11-23 07:58:28.000,0,LO,,,
385,Q0000781,22ALT00242,V,CSVC,,ATIC,A,,Q0000781,2022-06-02 00:00:00,2023-06-02 00:00:00,2023-04-10,2023-04-10 00:00:00,2023-04-10,2023-04-10,2023-04-10,2023-04-10,2022-06-02,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-01 17:15:03.893,INDIAOFFICE1,2023-04-10 10:40:10.000,0,LO,,,
386,Q0000782,22TXN00243,V,CSVC,,ATIC,A,,Q0000782,2022-06-03 00:00:00,2023-06-03 00:00:00,2023-03-01,2023-03-01 00:00:00,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2022-06-03,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-02 16:49:29.843,RSHUKLA,2023-03-01 15:04:10.000,0,LO,,,
387,Q0000783,22CAN00244,V,CSVC,,ATIC,A,,Q0000783,2022-06-03 00:00:00,2023-06-03 00:00:00,2023-04-17,2023-04-17 00:00:00,2023-04-17,2023-04-17,2023-04-17,2023-04-17,2022-06-03,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-03 12:03:37.833,RSHUKLA,2023-04-17 13:28:10.000,0,LO,,,
388,Q0000785,22NJN00161,V,CSVC,,ATIC,A,,Q0000785,2022-06-03 00:00:00,2023-06-03 00:00:00,2022-08-04,2022-08-04 00:00:00,2022-08-04,2022-08-04,2022-08-04,2022-08-04,2022-06-03,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-06-06 12:29:28.443,INDIAOFFICE1,2023-01-03 16:46:10.000,0,LO,,,
389,Q0000787,22NJN00092,V,CSVC,,ATIC,A,,Q0000787,2022-06-11 00:00:00,2023-06-11 00:00:00,2022-12-06,2022-12-06 00:00:00,2022-12-06,2022-12-06,2022-12-06,2022-12-06,2022-06-11,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-08 12:00:43.710,INDIAOFFICE1,2022-12-06 10:08:11.000,0,LO,,,
390,Q0000793,22NJN00091,V,CSVC,,ATIC,A,,Q0000793,2022-06-11 00:00:00,2023-06-11 00:00:00,2023-03-17,2023-03-17 00:00:00,2023-03-17,2023-03-17,2023-03-17,2023-03-17,2022-06-11,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-14 16:06:33.410,INDIAOFFICE1,2023-03-17 12:10:12.000,0,LO,,,
391,Q0000794,22NJT00245,V,CSVC,,ATIC,A,,Q0000794,2022-06-19 00:00:00,2023-06-19 00:00:00,2022-11-07,2022-11-07 00:00:00,2022-11-07,2022-11-07,2022-11-07,2022-11-07,2022-06-19,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-14 17:51:30.193,INDIAOFFICE1,2022-11-07 14:28:10.000,0,LO,,,
392,Q0000795,22TXN00246,V,CSVC,,ATIC,A,,Q0000795,2022-06-14 00:00:00,2023-06-14 00:00:00,2022-07-19,2022-07-19 00:00:00,2022-07-19,2022-07-19,2022-07-19,2022-07-19,2022-06-14,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-06-15 16:32:56.753,RSHUKLA,2022-10-21 13:16:10.000,0,LO,,,
393,Q0000796,22NJN00247,V,CSVC,,ATIC,A,,Q0000796,2022-06-19 00:00:00,2023-06-19 00:00:00,2023-04-17,2023-04-17 00:00:00,2023-04-17,2023-04-17,2023-04-17,2023-04-17,2022-06-19,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-17 12:10:05.650,INDIAOFFICE1,2023-04-17 12:06:10.000,0,LO,,,
394,Q0000799,22NJT00248,V,CSVC,,ATIC,A,,Q0000799,2022-06-24 00:00:00,2023-06-24 00:00:00,2023-04-16,2023-04-16 00:00:00,2023-04-16,2023-04-16,2023-04-16,2023-04-16,2022-06-24,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-24 14:10:52.660,RSHUKLA,2023-04-16 02:00:10.000,0,LO,,,
395,Q0000802,22NJT00249,V,CSVC,,ATIC,A,,Q0000802,2022-07-01 00:00:00,2023-07-01 00:00:00,2022-09-29,2022-09-29 00:00:00,2022-09-29,2022-09-29,2022-09-29,2022-09-29,2022-07-01,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-06-30 11:39:45.233,INDIAOFFICE1,2022-09-29 17:18:10.000,0,LO,,,
396,Q0000804,22NJL00093,V,CSVC,,ATIC,A,,Q0000804,2022-07-02 00:00:00,2023-07-02 00:00:00,2023-03-09,2023-03-09 00:00:00,2023-03-09,2023-03-09,2023-03-09,2023-03-09,2022-07-02,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-01 15:05:23.230,RSHUKLA,2023-03-09 17:50:10.000,0,LO,,,
397,Q0000808,22NJN00250,V,CSVC,,ATIC,A,,Q0000808,2022-07-08 00:00:00,2023-07-08 00:00:00,2023-01-04,2023-01-04 00:00:00,2023-01-04,2023-01-04,2023-01-04,2023-01-04,2022-07-08,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-06 14:48:57.360,INDIAOFFICE1,2023-01-04 17:24:10.000,0,LO,,,
398,Q0000813,22PAT00170,V,CSVC,,ATIC,A,,Q0000813,2022-07-12 00:00:00,2023-07-12 00:00:00,2023-03-13,2023-03-13 00:00:00,2023-03-13,2023-03-13,2023-03-13,2023-03-13,2022-07-12,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-08 14:30:27.660,INDIAOFFICE1,2023-03-13 10:40:11.000,0,LO,,,
399,Q0000815,22NJN00251,V,CSVC,,ATIC,A,,Q0000815,2022-07-19 00:00:00,2023-07-19 00:00:00,2022-10-28,2022-10-28 00:00:00,2022-10-28,2022-10-28,2022-10-28,2022-10-28,2022-07-19,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-11 16:05:38.457,RSHUKLA,2022-10-28 15:08:10.000,0,LO,,,
400,Q0000816,22NJN00255,V,CSVC,,ATIC,A,,Q0000816,2022-07-25 00:00:00,2023-07-25 00:00:00,2023-01-24,2023-01-24 00:00:00,2023-01-24,2023-01-24,2023-01-24,2023-01-24,2022-07-25,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-07-12 16:55:13.953,INDIAOFFICE1,2023-01-25 04:26:18.000,0,LO,,,
401,Q0000818,22NJT00172,V,CSVC,,ATIC,A,,Q0000818,2022-07-14 00:00:00,2023-07-14 00:00:00,2023-04-17,2023-04-17 00:00:00,2023-04-17,2023-04-17,2023-04-17,2023-04-17,2022-07-14,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-13 16:30:28.203,INDIAOFFICE1,2023-04-17 11:16:10.000,0,LO,,,
402,Q0000820,22NJT00174,V,CSVC,,ATIC,A,,Q0000820,2022-07-16 00:00:00,2023-07-16 00:00:00,2023-04-13,2023-04-13 00:00:00,2023-04-13,2023-04-13,2023-04-13,2023-04-13,2022-07-16,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-15 15:14:34.970,RSHUKLA,2023-04-13 14:02:10.000,0,LO,,,
403,Q0000825,22NJN00253,V,CSVC,,ATIC,A,,Q0000825,2022-07-20 00:00:00,2023-07-20 00:00:00,2022-09-01,2022-09-01 00:00:00,2022-09-01,2022-09-01,2022-09-01,2022-09-01,2022-07-20,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-07-20 17:52:44.843,KFORTE,2022-09-01 13:32:10.000,0,LO,,,
404,Q0000826,22NJT00254,V,CSVC,,ATIC,A,,Q0000826,2022-07-21 00:00:00,2023-07-21 00:00:00,2022-08-03,2022-08-03 00:00:00,2022-08-03,2022-08-03,2022-08-03,2022-08-03,2022-07-21,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-21 11:13:32.107,INDIAOFFICE1,2022-08-03 11:20:10.000,0,LO,,,
405,Q0000830,22ALN00256,V,CSVC,,ATIC,A,,Q0000830,2022-07-25 00:00:00,2023-07-25 00:00:00,2022-08-02,2022-08-02 00:00:00,2022-08-02,2022-08-02,2022-08-02,2022-08-02,2022-07-25,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-07-25 13:40:31.327,INDIAOFFICE1,2022-08-12 03:46:10.000,0,LO,,,
406,Q0000834,22NJT00099,V,CSVC,,Surya Insu,A,,Q0000834,2022-07-28 00:00:00,2023-07-28 00:00:00,,,,,,,2022-07-28,N,INFORCE,N,0.0,INDIAOFFICE1,2022-07-28 12:20:27.330,RSHUKLA,2022-08-09 06:28:32.000,0,LO,,,
407,Q0000837,22NJN00258,V,CSVC,,ATIC,A,,Q0000837,2022-07-30 00:00:00,2023-07-30 00:00:00,2023-01-31,2023-01-31 00:00:00,2023-01-31,2023-01-31,2023-01-31,2023-01-31,2022-07-30,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-29 15:49:49.200,INDIAOFFICE1,2023-01-31 12:50:10.000,0,LO,,,
408,Q0000839,22NJT00259,V,CSVC,,ATIC,A,,Q0000839,2022-08-03 00:00:00,2023-08-03 00:00:00,2023-03-29,2023-03-29 00:00:00,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2022-08-03,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-07-29 17:39:45.947,INDIAOFFICE1,2023-03-29 16:22:10.000,0,LO,,,
409,Q0000841,22NJT00260,V,CSVC,,ATIC,A,,Q0000841,2022-08-03 00:00:00,2023-08-03 00:00:00,2022-08-09,2022-08-09 00:00:00,2022-08-09,2022-08-09,2022-08-09,2022-08-09,2022-08-03,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-08-02 16:52:50.270,KFORTE,2022-08-09 00:56:10.000,0,LO,,,
410,Q0000844,22NJT00260,V,CSVC,,Surya Insu,A,,Q0000844,2022-08-03 00:00:00,2023-08-03 00:00:00,,,,,,,2022-08-03,N,INFORCE,N,0.0,RSHUKLA,2022-08-09 00:55:48.730,RSHUKLA,2022-08-09 04:58:29.000,0,LO,,,
411,Q0000845,22NJT00261,V,CSVC,,Surya Insu,A,,Q0000845,2022-08-09 00:00:00,2023-08-09 00:00:00,,,,,,,2022-08-09,N,INFORCE,N,0.0,INDIAOFFICE1,2022-08-09 13:38:18.463,KFORTE,2022-08-09 19:12:47.000,0,LO,,,
412,Q0000846,22NJT00262,V,CSVC,,ATIC,A,,Q0000846,2022-08-09 00:00:00,2023-08-09 00:00:00,2023-03-20,2023-03-20 00:00:00,2023-03-20,2023-03-20,2023-03-20,2023-03-20,2022-08-09,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-08-10 14:31:18.143,INDIAOFFICE1,2023-03-20 12:10:10.000,0,LO,,,
413,Q0000849,22ALN00256,V,CSVC,,ATIC,A,,Q0000849,2022-07-25 00:00:00,2023-07-25 00:00:00,2022-11-30,2022-11-30 00:00:00,2022-11-30,2022-11-30,2022-11-30,2022-11-30,2022-07-25,N,INFORCE,Y,0.0,RSHUKLA,2022-08-12 03:44:58.577,INDIAOFFICE1,2022-11-30 10:26:10.000,0,LO,,,
414,Q0000851,22NJT00263,V,CSVC,,ATIC,A,,Q0000851,2022-08-14 00:00:00,2023-08-14 00:00:00,2023-02-21,2023-02-21 00:00:00,2023-02-21,2023-02-21,2023-02-21,2023-02-21,2022-08-14,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-08-12 14:24:17.530,INDIAOFFICE1,2023-02-21 11:02:10.000,0,LO,,,
415,Q0000858,22NJT00185,V,CSVC,,ATIC,A,,Q0000858,2022-08-31 00:00:00,2023-08-31 00:00:00,2023-01-24,2023-01-24 00:00:00,2023-01-24,2023-01-24,2023-01-24,2023-01-24,2022-08-31,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-08-15 10:54:45.703,INDIAOFFICE1,2023-01-25 13:16:16.000,0,LO,,,
416,Q0000862,22CAT00264,V,CSVC,,ATIC,A,,Q0000862,2022-08-12 00:00:00,2023-08-12 00:00:00,2022-08-17,2022-08-17 00:00:00,2022-08-17,2022-08-17,2022-08-17,2022-08-17,2022-08-12,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-08-15 15:53:47.967,KFORTE,2022-08-17 11:38:10.000,0,LO,,,
417,Q0000864,22CAT00264,V,CSVC,,ATIC,A,,Q0000864,2022-08-12 00:00:00,2023-08-12 00:00:00,2022-08-17,2022-08-17 00:00:00,2022-08-17,2022-08-17,2022-08-17,2022-08-17,2022-08-12,N,TERMINATED,Y,0.0,KFORTE,2022-08-17 11:37:57.040,KFORTE,2022-08-17 13:02:10.000,0,LO,,,
418,Q0000866,22CAN00264,V,CSVC,,ATIC,A,,Q0000866,2022-08-12 00:00:00,2023-08-12 00:00:00,2023-03-31,2023-03-31 00:00:00,2023-03-31,2023-03-31,2023-03-31,2023-03-31,2022-08-12,N,INFORCE,Y,0.0,KFORTE,2022-08-17 13:01:00.107,INDIAOFFICE1,2023-03-31 16:32:11.000,0,LO,,,
419,Q0000868,22NJT00265,V,CSVC,,ATIC,A,,Q0000868,2022-08-17 00:00:00,2023-08-17 00:00:00,2022-10-17,2022-10-17 00:00:00,2022-10-17,2022-10-17,2022-10-17,2022-10-17,2022-08-17,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-08-17 14:16:11.953,RSHUKLA,2022-10-17 10:28:10.000,0,LO,,,
420,Q0000870,22NJN00182,V,CSVC,,ATIC,A,,Q0000870,2022-08-18 00:00:00,2023-08-18 00:00:00,2022-09-18,2022-09-18 00:00:00,2022-09-18,2022-09-18,2022-09-18,2022-09-18,2022-08-18,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-08-18 15:06:35.733,RSHUKLA,2023-01-10 10:58:10.000,0,LO,,,
421,Q0000880,22NJN00266,V,CSVC,,ATIC,A,,Q0000880,2022-08-24 00:00:00,2023-08-24 00:00:00,2023-03-06,2023-03-06 00:00:00,2023-03-06,2023-03-06,2023-03-06,2023-03-06,2022-08-24,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-08-24 17:24:00.183,INDIAOFFICE1,2023-03-06 14:14:10.000,0,LO,,,
422,Q0000883,22CAN00267,V,CSVC,,ATIC,A,,Q0000883,2022-08-28 00:00:00,2023-08-28 00:00:00,2023-03-08,2023-03-08 00:00:00,2023-03-08,2023-03-08,2023-03-08,2023-03-08,2022-08-28,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-08-25 13:13:07.027,RSHUKLA,2023-03-08 17:42:10.000,0,LO,,,
423,Q0000889,22NJN00253,V,CSVC,,ATIC,A,,Q0000889,2022-07-20 00:00:00,2023-07-20 00:00:00,2022-09-01,2022-09-01 00:00:00,2022-09-01,2022-09-01,2022-09-01,2022-09-01,2022-07-20,N,TERMINATED,Y,0.0,Administrator,2022-09-01 13:31:49.323,Administrator,2022-09-01 13:56:10.000,0,LO,,,
424,Q0000891,22NJT00269,V,CSVC,,ATIC,A,,Q0000891,2022-09-02 00:00:00,2023-09-02 00:00:00,2022-09-12,2022-09-12 00:00:00,2022-09-12,2022-09-12,2022-09-12,2022-09-12,2022-09-02,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-09-01 15:34:06.177,KFORTE,2022-09-12 12:28:10.000,0,LO,,,
425,Q0000894,22NJT00268,V,CSVC,,ATIC,A,,Q0000894,2022-09-03 00:00:00,2023-09-03 00:00:00,2023-03-30,2023-03-30 00:00:00,2023-03-30,2023-03-30,2023-03-30,2023-03-30,2022-09-03,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-09-02 15:27:03.277,INDIAOFFICE1,2023-03-30 15:44:11.000,0,LO,,,
426,Q0000895,22NJN00188,V,CSVC,,ATIC,A,,Q0000895,2022-09-10 00:00:00,2023-09-10 00:00:00,2023-02-24,2023-02-24 00:00:00,2023-02-24,2023-02-24,2023-02-24,2023-02-24,2022-09-10,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-09-09 14:17:08.893,INDIAOFFICE1,2023-02-24 15:56:10.000,0,LO,,,
427,Q0000897,22CTN00270,V,CSVC,,ATIC,A,,Q0000897,2022-09-11 00:00:00,2023-09-11 00:00:00,2022-09-12,2022-09-12 00:00:00,2022-09-12,2022-09-12,2022-09-12,2022-09-12,2022-09-11,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-09-09 16:53:44.873,KFORTE,2022-09-12 12:36:10.000,0,LO,,,
428,Q0000898,22NJT00187,V,CSVC,,ATIC,A,,Q0000898,2022-09-02 00:00:00,2023-09-02 00:00:00,2022-09-13,2022-09-13 00:00:00,2022-09-13,2022-09-13,2022-09-13,2022-09-13,2022-09-02,N,TERMINATED,Y,0.0,Administrator,2022-09-12 12:27:49.090,Administrator,2022-09-13 07:46:10.000,0,LO,,,
429,Q0000899,22CTN00270,V,CSVC,,ATIC,A,,Q0000899,2022-09-11 00:00:00,2023-09-11 00:00:00,2022-11-09,2022-11-09 00:00:00,2022-11-09,2022-11-09,2022-11-09,2022-11-09,2022-09-11,N,INFORCE,Y,0.0,KFORTE,2022-09-12 12:34:23.567,RSHUKLA,2022-11-09 11:10:10.000,0,LO,,,
430,Q0000902,22NJT00187,V,CSVC,,ATIC,A,,Q0000902,2022-09-02 00:00:00,2023-09-02 00:00:00,2022-09-13,2022-09-13 00:00:00,2022-09-13,2022-09-13,2022-09-13,2022-09-13,2022-09-02,N,TERMINATED,Y,0.0,Administrator,2022-09-13 07:44:57.387,Administrator,2022-09-13 07:56:03.000,0,LO,,,
431,Q0000904,22NJT00187,V,CSVC,,ATIC,A,,Q0000904,2022-09-02 00:00:00,2023-09-02 00:00:00,2023-03-29,2023-03-29 00:00:00,2023-03-29,2023-03-29,2023-03-29,2023-03-29,2022-09-02,N,INFORCE,Y,0.0,Administrator,2022-09-13 07:54:37.260,INDIAOFFICE1,2023-03-29 14:58:11.000,0,LO,,,
432,Q0000905,22NJN00271,V,CSVC,,ATIC,A,,Q0000905,2022-09-12 00:00:00,2023-09-12 00:00:00,2023-03-22,2023-03-22 00:00:00,2023-03-22,2023-03-22,2023-03-22,2023-03-22,2022-09-12,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-09-13 13:59:11.800,INDIAOFFICE1,2023-03-22 12:38:10.000,0,LO,,,
433,Q0000908,22CAN00272,V,CSVC,,ATIC,A,,Q0000908,2022-09-16 00:00:00,2023-09-16 00:00:00,2022-09-19,2022-09-19 00:00:00,2022-09-19,2022-09-19,2022-09-19,2022-09-19,2022-09-16,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-09-19 12:45:09.990,KFORTE,2022-09-19 15:26:10.000,0,LO,,,
434,Q0000909,22CAN00272,V,CSVC,,Surya Insu,A,,Q0000909,2022-09-16 00:00:00,2023-09-16 00:00:00,,,,,,,2022-09-16,N,INFORCE,N,0.0,KFORTE,2022-09-19 15:25:52.543,KFORTE,2022-09-19 19:31:34.000,0,LO,,,
435,Q0000912,22VAN00108,V,CSVC,,ATIC,A,,Q0000912,2022-09-22 00:00:00,2023-09-22 00:00:00,2022-09-26,2022-09-26 00:00:00,2022-09-26,2022-09-26,2022-09-26,2022-09-26,2022-09-22,N,TERMINATED,Y,0.0,INDIAOFFICE1,2022-09-21 16:17:54.787,KFORTE,2022-09-26 10:42:11.000,0,LO,,,
436,Q0000914,22VAN00108,V,CSVC,,ATIC,A,,Q0000914,2022-09-22 00:00:00,2023-09-22 00:00:00,2023-02-20,2023-02-20 00:00:00,2023-02-20,2023-02-20,2023-02-20,2023-02-20,2022-09-22,N,TERMINATED,Y,0.0,KFORTE,2022-09-26 10:41:23.207,RSHUKLA,2023-03-01 17:02:10.000,0,LO,,,
437,Q0000915,22NJN00273,V,CSVC,,Surya Insu,A,,Q0000915,2022-09-24 00:00:00,2023-09-24 00:00:00,,,,,,,2022-09-24,N,INFORCE,N,0.0,INDIAOFFICE1,2022-09-26 11:41:16.180,KFORTE,2022-09-26 18:43:09.000,0,LO,,,
438,Q0000916,22NJT00193,V,CSVC,,ATIC,A,,Q0000916,2022-09-30 00:00:00,2023-09-30 00:00:00,2023-01-25,2023-01-25 00:00:00,2023-01-25,2023-01-25,2023-01-25,2023-01-25,2022-09-30,N,INFORCE,Y,0.0,INDIAOFFICE1,2022-09-26 17:41:46.493,INDIAOFFICE1,2023-01-25 14:50:11.000,0,LO,,,
