,SId,PolicyActivityID,PolicyNumber,EffectiveDate,TransactionCode,EndorsementReason,EndorsementRemarks,ProcessDate,ProrateFactor,WrittenPremium,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
3465,120190930000003579,CS000000131,19CAT00058,2019-07-12 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3466,120190930000003594,CS000000132,19CAT00059,2019-07-13 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3467,120190930000003690,CS000000022,19CAT00035,2019-05-16 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3468,120190930000003705,CS000000027,19CAT00048,2019-06-14 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3469,120190930000003715,CS000000099,19CAT00032,2019-05-06 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3470,120191002000003729,CS000000023,19AZT00002,2019-09-25 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-02 12:00:00.000,0.0,0.0,SYSTEM,2019-10-02 00:00:00.000,SYSTEM,2019-10-02 00:00:00.000
3471,120191002000003734,CS000000030,19AZT00003,2019-04-26 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-02 12:00:00.000,0.0,0.0,SYSTEM,2019-10-02 00:00:00.000,SYSTEM,2019-10-02 00:00:00.000
3472,120191003000003744,CS000000151,P19CAT0002,2019-07-12 12:00:00,NBS,NBS,New Business Binding,2019-10-03 12:00:00.000,0.0,0.0,SYSTEM,2019-10-03 00:00:00.000,SYSTEM,2019-10-03 00:00:00.000
3473,120191003000003744,CS000000151,P19CAT0002,2019-07-12 12:00:00,NBS,NBS,New Business Binding,2019-10-03 12:00:00.000,0.0,0.0,SYSTEM,2019-10-03 00:00:00.000,SYSTEM,2019-10-03 00:00:00.000
3474,120191003000003749,CS000000152,P19CAT0003,2019-07-21 12:00:00,NBS,NBS,New Business Binding,2019-10-03 12:00:00.000,0.0,0.0,SYSTEM,2019-10-03 00:00:00.000,SYSTEM,2019-10-03 00:00:00.000
3475,120191009000003815,CS000000119,19ALT00019,2019-04-06 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-09 12:00:00.000,0.0,0.0,SYSTEM,2019-10-09 00:00:00.000,SYSTEM,2019-10-09 00:00:00.000
3476,120191009000003820,CS000000119,19ALT00019,2019-05-31 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-09 12:00:00.000,0.0,0.0,SYSTEM,2019-10-09 00:00:00.000,SYSTEM,2019-10-09 00:00:00.000
3477,120191009000003825,CS000000119,19ALT00019,2019-06-04 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-09 12:00:00.000,0.0,0.0,SYSTEM,2019-10-09 00:00:00.000,SYSTEM,2019-10-09 00:00:00.000
3478,120191011000003859,CS000000239,19CAT00061,2019-08-05 12:00:00,NBS,NBS,New Business Binding,2019-10-11 12:00:00.000,0.0,0.0,SYSTEM,2019-10-11 00:00:00.000,SYSTEM,2019-10-11 00:00:00.000
3479,120191011000003876,CS000000238,19CAT00057,2019-08-01 12:00:00,NBS,NBS,New Business Binding,2019-10-11 12:00:00.000,0.0,0.0,SYSTEM,2019-10-11 00:00:00.000,SYSTEM,2019-10-11 00:00:00.000
3480,120191014000003887,CS000000240,19TXT00038,2019-05-14 12:00:00,NBS,NBS,New Business Binding,2019-10-14 12:00:00.000,0.0,0.0,SYSTEM,2019-10-14 00:00:00.000,SYSTEM,2019-10-14 00:00:00.000
3481,120191014000003892,CS000000028,19CAT00049,2019-08-13 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-14 12:00:00.000,0.0,0.0,SYSTEM,2019-10-14 00:00:00.000,SYSTEM,2019-10-14 00:00:00.000
3482,120191015000003897,CS000000043,19AZT00005,2019-04-01 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3483,120191015000003902,CS000000070,19AZT00010,2019-04-19 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3484,120191015000003907,CS000000099,19CAT00032,2019-05-06 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3485,120191015000003912,CS000000131,19CAT00058,2019-08-05 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3486,120191015000003917,CS000000094,19AZT00022,2019-04-08 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3487,120191015000003922,CS000000119,19ALT00019,2019-04-06 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3488,120191015000003927,CS000000122,19AZT00045,2019-07-18 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3489,120191015000003932,CS000000095,19AZT00024,2019-08-30 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3490,120191015000003937,CS000000121,19CAT00051,2019-07-03 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3491,120191015000003942,CS000000101,19AZT00026,2019-07-30 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3492,120191015000003947,CS000000111,19AZT00046,2019-06-27 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3493,120191015000003952,CS000000107,19TXT00033,2019-05-15 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3494,120191015000003952,CS000000107,19TXT00033,2019-05-15 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3495,120191015000003961,CS000000107,19TXT00033,2019-05-15 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3496,120191015000003961,CS000000107,19TXT00033,2019-05-15 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3497,120191015000003964,CS000000126,19ALT00054,2019-07-10 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3498,120191015000003967,CS000000123,19AZT00028,2019-07-26 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3499,120191015000003972,CS000000089,19AZT00021,2019-04-26 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3500,120191015000003977,CS000000131,19CAT00058,2019-08-16 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3501,120191015000003982,CS000000094,19AZT00022,2019-04-10 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3502,120191015000003987,CS000000084,19CAT00037,2019-06-26 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3503,120191015000003992,CS000000086,19TXT00023,2019-05-23 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3504,120191015000003997,CS000000043,19AZT00005,2019-04-25 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3505,120191015000004007,CS000000131,19CAT00058,2019-08-23 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3506,120191015000004012,CS000000043,19AZT00005,2019-04-26 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3507,120191015000004017,CS000000121,19CAT00051,2019-08-08 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-15 12:00:00.000,0.0,0.0,SYSTEM,2019-10-15 00:00:00.000,SYSTEM,2019-10-15 00:00:00.000
3508,120191016000004042,CS000000004,19CAT00017,2019-04-01 12:00:00,NBS,NBS,New Business Binding,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3509,120191016000004047,CS000000240,19TXT00038,2019-07-15 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3510,120191016000004078,CS000000113,19AZT00006,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3511,120191016000004088,CS000000122,19AZT00045,2019-07-18 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3512,120191016000004094,CS000000067,19AZT00009,2019-08-30 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3513,120191016000004114,CS000000113,19AZT00006,2019-03-25 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3514,120191016000004122,CS000000113,19AZT00006,2019-06-04 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3515,120191016000004127,CS000000113,19AZT00006,2019-06-21 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3516,120191016000004133,CS000000113,19AZT00006,2019-07-09 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3517,120191016000004157,CS000000241,19CAT00056,2019-06-30 12:00:00,NBS,NBS,New Business Binding,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3518,120191016000004162,CS000000043,19AZT00005,2019-07-30 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3519,120191016000004167,CS000000043,19AZT00005,2019-08-30 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-16 12:00:00.000,0.0,0.0,SYSTEM,2019-10-16 00:00:00.000,SYSTEM,2019-10-16 00:00:00.000
3520,120191017000004176,CS000000241,19CAT00056,2019-08-01 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3521,120191017000004181,CS000000241,19CAT00056,2019-08-02 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3522,120191017000004188,CS000000046,19AZT00007,2019-07-05 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3523,120191017000004193,CS000000046,19AZT00007,2019-07-25 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3524,120191017000004198,CS000000078,19AZT00013,2019-08-16 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3525,120191017000004203,CS000000099,19CAT00032,2019-08-05 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3526,120191017000004208,CS000000099,19CAT00032,2019-08-05 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3527,120191017000004213,CS000000074,19AZT00012,2019-06-27 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3528,120191017000004218,CS000000074,19AZT00012,2019-07-02 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3529,120191017000004223,CS000000121,19CAT00051,2019-07-29 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3530,120191017000004228,CS000000125,19AZT00047,2019-06-10 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3531,120191017000004235,CS000000121,19CAT00051,2019-08-16 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3532,120191017000004240,CS000000101,19AZT00026,2019-07-30 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3533,120191017000004245,CS000000111,19AZT00046,2019-06-27 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3534,120191017000004250,CS000000107,19TXT00033,2019-05-21 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3535,120191017000004250,CS000000107,19TXT00033,2019-05-21 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3536,120191017000004255,CS000000126,19ALT00054,2019-08-09 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3537,120191017000004260,CS000000088,19AZT00020,2019-07-19 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3538,120191017000004265,CS000000116,19AZT00011,2019-07-05 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3539,120191017000004270,CS000000123,19AZT00028,2019-07-26 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3540,120191017000004326,CS000000248,19TXT00016,2019-03-22 12:00:00,NBS,NBS,New Business Binding,2019-10-17 12:00:00.000,0.0,0.0,SYSTEM,2019-10-17 00:00:00.000,SYSTEM,2019-10-17 00:00:00.000
3541,120191018000004365,CS000000089,19AZT00021,2019-07-10 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3542,120191018000004366,CS000000086,19TXT00023,2019-07-15 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3543,120191018000004367,CS000000088,19AZT00020,2019-07-19 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3544,120191018000004368,CS000000116,19AZT00011,2019-07-05 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3545,120191018000004369,CS000000123,19AZT00028,2019-08-16 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3546,120191018000004370,CS000000248,19TXT00016,2019-03-28 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3547,120191018000004371,CS000000107,19TXT00033,2019-06-06 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3548,120191018000004371,CS000000107,19TXT00033,2019-06-06 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3549,120191018000004372,CS000000070,19AZT00010,2019-06-27 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3550,120191018000004373,CS000000111,19AZT00046,2019-07-05 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3551,120191018000004378,CS000000111,19AZT00046,2019-07-01 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3552,120191018000004383,CS000000111,19AZT00046,2019-07-17 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3553,120191018000004388,CS000000111,19AZT00046,2019-07-31 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3554,120191018000004393,CS000000107,19TXT00033,2019-06-04 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3555,120191018000004393,CS000000107,19TXT00033,2019-06-04 12:00:00,END,Add Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3556,120191018000004398,CS000000107,19TXT00033,2019-06-07 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3557,120191018000004398,CS000000107,19TXT00033,2019-06-07 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3558,120191018000004403,CS000000107,19TXT00033,2019-07-08 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3559,120191018000004403,CS000000107,19TXT00033,2019-07-08 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3560,120191018000004410,CS000000089,19AZT00021,2019-07-10 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3561,120191018000004415,CS000000089,19AZT00021,2019-07-19 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3562,120191018000004420,CS000000089,19AZT00021,2019-08-02 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3563,120191018000004425,CS000000089,19AZT00021,2019-08-05 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3564,120191018000004430,CS000000094,19AZT00022,2019-07-09 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3565,120191018000004435,CS000000094,19AZT00022,2019-07-10 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3566,120191018000004440,CS000000094,19AZT00022,2019-08-16 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3567,120191018000004445,CS000000094,19AZT00022,2019-08-27 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3568,120191018000004450,CS000000070,19AZT00010,2019-06-27 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3569,120191018000004455,CS000000070,19AZT00010,2019-07-03 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3570,120191018000004460,CS000000070,19AZT00010,2019-07-09 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3571,120191018000004465,CS000000070,19AZT00010,2019-07-25 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3572,120191018000004470,CS000000088,19AZT00020,2019-07-22 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3573,120191018000004475,CS000000088,19AZT00020,2019-08-29 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3574,120191018000004480,CS000000116,19AZT00011,2019-07-16 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3575,120191018000004485,CS000000116,19AZT00011,2019-08-19 12:00:00,END,Replace Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
3576,120191018000004490,CS000000123,19AZT00028,2019-08-16 12:00:00,END,Delete Vehicle,Vehicle Endorsement,2019-10-18 12:00:00.000,0.0,0.0,SYSTEM,2019-10-18 00:00:00.000,SYSTEM,2019-10-18 00:00:00.000
